year,state,country,shape,duration,latitude,longtitude
2010,Kansas,us,cigar,2400,38.5722222,-94.8788889
2010,Minnesota,us,disk,60,46.7833333,-92.1063889
2010,Nebraska,us,circle,5,41.2586111,-95.9375000
2010,Connecticut,us,light,60,41.5622222,-72.6511111
2010,Ohio,us,light,300,39.0875000,-81.9227778
2010,Ohio,us,light,480,39.5522222,-84.2333333
2010,Indiana,us,disk,20,39.2013889,-85.9213889
2010,Iowa,us,sphere,300,41.2905556,-95.9177778
2010,California,us,changing,180,34.0050000,-118.8091667
2010,Washington,us,disk,120,47.1413889,-122.2688889
2010,Florida,us,fireball,3600,26.1219444,-80.1436111
2010,Minnesota,us,fireball,240,44.7133333,-93.4225000
2010,California,us,other,25,33.7358333,-118.2913889
2011,Montana,us,fireball,180,45.8925000,-111.5513889
2011,Illinois,us,diamond,600,41.7680556,-88.8769444
2011,Florida,us,diamond,300,27.3361111,-82.5308333
2011,Florida,us,sphere,180,28.5380556,-81.3794444
2011,Florida,us,circle,115,28.5380556,-81.3794444
2011,Illinois,us,fireball,1200,41.5261111,-87.8891667
2011,Illinois,us,sphere,180,40.1536111,-88.9644444
2011,New York,us,circle,900,43.1302778,-77.4758333
2011,Massachusetts,us,fireball,1200,41.7416667,-70.6583333
2011,Wisconsin,us,other,720,42.5547222,-88.1108333
2011,Ohio,us,fireball,600,41.2380556,-81.8419444
2011,Oregon,us,fireball,300,45.7186111,-123.9338889
2011,Pennsylvania,us,light,60,40.4211111,-79.7883333
2011,California,us,circle,15,34.5008333,-117.1850000
2011,Ohio,us,sphere,420,41.5230556,-81.5186111
2011,North Carolina,us,circle,180,35.7063889,-81.2188889
2011,Washington,us,light,120,48.2933333,-122.6419444
2011,Pennsylvania,us,cigar,15,42.1291667,-80.0852778
2012,Maine,us,triangle,300,43.4391667,-70.7747222
2012,California,us,other,15,33.4427778,-116.8641667
2012,Florida,us,disk,120,27.9655556,-82.8002778
2012,Colorado,us,light,10,39.4816667,-106.0377778
2012,Iowa,us,fireball,180,40.9636111,-91.5577778
2013,Michigan,us,teardrop,2,41.9163889,-83.3977778
2013,California,us,light,900,40.6805556,-122.3697222
2013,Arkansas,us,diamond,1,34.5036111,-93.0550000
2013,Nevada,us,unknown,180,39.5350000,-119.7516667
2013,Ohio,us,circle,45,41.1016667,-80.7647222
2013,Arkansas,us,circle,2,35.1400000,-93.9213889
2013,Illinois,us,circle,120,42.3794444,-89.8222222
2013,Minnesota,us,sphere,600,44.7133333,-93.4225000
2013,New York,us,flash,120,41.3908333,-74.4769444
2013,New York,us,light,3600,40.7141667,-74.0063889
2013,Pennsylvania,us,fireball,1200,40.0952778,-76.4102778
2013,Pennsylvania,us,fireball,600,40.7933333,-77.8602778
2013,California,us,changing,300,34.0852778,-117.9600000
1953,Indiana,us,cone,1800,39.8122222,-85.2088889
1963,Massachusetts,us,triangle,1800,42.3583333,-71.0602778
1966,Illinois,us,circle,180,42.3636111,-87.8447222
1971,Wisconsin,us,disk,600,43.0494444,-88.0075000
1973,North Carolina,us,disk,240,35.6008333,-82.5541667
1976,New Hampshire,us,unknown,16200,42.9375000,-70.8394444
1976,Iowa,us,cigar,4200,41.6611111,-91.5300000
1977,New Jersey,us,circle,30,40.8125000,-73.9994444
1980,Nebraska,us,formation,8,41.1238889,-100.7650000
1989,Indiana,us,disk,14400,40.5583333,-85.6591667
1994,California,us,triangle,4,34.2438889,-116.9105556
1994,Connecticut,us,triangle,300,41.4297222,-72.0825000
1995,Arkansas,us,changing,2700,35.1713889,-92.2736111
1997,North Dakota,us,light,900,46.8852778,-103.1991667
1997,Connecticut,us,triangle,300,41.7636111,-72.6855556
1998,Florida,us,light,60,30.3319444,-81.6558333
1998,Florida,us,other,120,30.3319444,-81.6558333
1998,Florida,us,diamond,30,30.3319444,-81.6558333
1998,Indiana,us,sphere,300,39.7683333,-86.1580556
1998,Ohio,us,other,30,41.4994444,-81.6955556
1998,Washington,us,light,180,47.4741667,-122.2597222
1998,Oregon,us,light,1,45.5236111,-122.6750000
1999,New Jersey,us,triangle,120,39.7663889,-75.1447222
1999,New Jersey,us,triangle,15,39.7663889,-75.1447222
1999,Washington,us,sphere,30,46.7761111,-118.8252778
1999,Ohio,us,sphere,1800,41.4488889,-82.7080556
2000,Washington,us,fireball,1275,47.6447222,-122.6936111
2000,California,us,light,60,41.6427778,-120.2158333
2000,Iowa,us,triangle,60,42.0083333,-91.6438889
2000,Washington,us,disk,5,47.7544444,-122.1622222
2001,Colorado,us,fireball,600,39.7294444,-104.8313889
2001,Ohio,us,light,5,39.9611111,-82.9988889
2001,Florida,us,fireball,2,26.0108333,-80.1497222
2001,Florida,us,egg,6,27.2541667,-80.2300000
2001,Florida,us,fireball,5,27.4463889,-80.3258333
2001,California,us,diamond,10800,33.6602778,-117.9983333
2002,Alabama,us,circle,15,33.8136111,-85.7613889
2002,Michigan,us,fireball,180,44.6841667,-83.6055556
2002,Texas,us,flash,360,30.3411111,-95.0852778
2002,Ohio,us,circle,180,41.3502778,-83.1219444
2002,Texas,us,other,60,32.9616667,-96.8288889
2002,North Carolina,us,flash,180,34.7538889,-77.4305556
2002,Michigan,us,light,300,43.8447222,-82.6513889
2002,Georgia,us,triangle,360,34.0027778,-84.1447222
2003,Washington,us,light,180,47.4019444,-122.3230556
2003,Wisconsin,us,disk,2700,43.0141667,-88.4725000
2003,Idaho,us,other,18000,48.2766667,-116.5522222
2003,Nebraska,us,other,1800,41.8666667,-103.6666667
2003,Pennsylvania,us,disk,2400,40.0336111,-76.5047222
2003,Washington,us,other,3,47.6816667,-122.2075000
2003,Florida,us,light,900,28.6986111,-81.3083333
2003,Oregon,us,sphere,4500,45.5236111,-122.6750000
2003,Pennsylvania,us,disk,45,40.0877778,-76.1852778
2003,Texas,us,sphere,600,29.4238889,-98.4933333
2003,New Hampshire,us,unknown,120,42.8650000,-71.3744444
2003,New York,us,formation,120,40.7141667,-74.0063889
2003,Pennsylvania,us,other,5,41.8036111,-80.0566667
2003,Wyoming,us,light,1800,43.4800000,-110.7616667
2004,Arizona,us,sphere,7200,33.4222222,-111.8219444
2004,California,us,light,30,37.9319444,-121.6947222
2004,Ohio,us,triangle,420,39.8461111,-84.5397222
2004,California,us,sphere,7200,38.2547222,-121.2988889
2004,California,us,other,900,35.7547222,-118.4244444
2004,California,us,unknown,180,37.3394444,-121.8938889
2004,New York,us,circle,50,40.7141667,-74.0063889
2004,Utah,us,sphere,120,37.8713889,-109.3422222
2004,California,us,triangle,2700,34.6980556,-118.1358333
2004,Indiana,us,rectangle,15,39.3950000,-86.5625000
2004,California,us,fireball,3600,37.6391667,-120.9958333
2004,Ohio,us,circle,3600,38.7316667,-82.9977778
2005,California,us,fireball,180,33.8536111,-118.1330556
2005,Oregon,us,unknown,3600,45.8641667,-122.8052778
2005,California,us,other,2700,40.5866667,-122.3905556
2005,Washington,us,circle,30,47.5302778,-122.0313889
2005,California,us,sphere,180,33.9533333,-117.3952778
2005,Hawaii,us,changing,3600,20.2413889,-155.8327778
2005,Oklahoma,us,unknown,7200,36.2694444,-95.8544444
2005,Colorado,us,light,120,40.3977778,-105.0744444
2005,California,us,light,30,34.8986111,-117.0219444
2006,New York,us,light,0.5,41.9269444,-73.9977778
2006,Washington,us,triangle,1800,47.3294444,-122.5788889
2006,Maryland,us,light,2400,39.1072222,-76.5713889
2006,Missouri,us,rectangle,600,38.6272222,-90.1977778
2006,Georgia,us,light,10,34.2366667,-84.4908333
2006,Georgia,us,egg,3600,33.8980556,-84.2833333
2006,Washington,us,teardrop,240,47.3811111,-122.2336111
2006,Nevada,us,sphere,3,36.1750000,-115.1363889
2006,Rhode Island,us,light,420,41.4900000,-71.3133333
2006,Tennessee,us,unknown,45,35.8680556,-83.5619444
2006,Texas,us,light,60,29.7286111,-99.7611111
2006,Illinois,us,triangle,240,38.6038889,-89.8072222
2007,Georgia,us,flash,60,32.8405556,-83.6325000
2007,California,us,triangle,240,35.2627778,-116.6838889
2007,California,us,disk,600,35.6508333,-117.6608333
2007,Illinois,us,teardrop,600,42.1711111,-87.8444444
2007,Massachusetts,us,other,300,42.6158333,-70.6625000
2007,California,us,rectangle,300,33.6125000,-117.7119444
2007,Utah,us,sphere,30,40.5000000,-111.9500000
2007,Pennsylvania,us,disk,4,40.4197222,-79.8502778
2008,Texas,us,unknown,3,33.0655556,-96.2275000
2008,Florida,us,light,5,30.3319444,-81.6558333
2008,Wisconsin,us,disk,7200,43.3872222,-87.8755556
2008,Michigan,us,light,420,43.9411111,-83.2713889
2008,Michigan,us,changing,300,42.1394444,-83.1783333
2008,Missouri,us,sphere,120,38.6272222,-90.1977778
2008,Wisconsin,us,light,30,44.9975000,-91.7269444
2008,Georgia,us,unknown,120,32.8405556,-83.6325000
2008,Iowa,us,unknown,30,41.6266667,-93.7119444
2009,New Mexico,us,light,120,35.6869444,-105.9372222
2009,Iowa,us,fireball,420,42.4927778,-92.3427778
2009,Washington,us,oval,300,46.2113889,-119.1361111
2009,Texas,us,light,120,26.1591667,-97.9905556
2009,California,us,circle,900,33.6408333,-117.6022222
2009,Ohio,us,changing,900,39.5150000,-84.3983333
2009,Minnesota,us,other,600,44.8041667,-93.1666667
2009,California,us,other,1800,33.4269444,-117.6111111
2009,Mississippi,us,circle,480,31.1044444,-91.2994444
2010,California,us,light,16200,36.4388889,-118.9036111
2010,Georgia,us,light,16200,32.8405556,-83.6325000
2010,Montana,us,light,600,48.3725000,-114.1805556
2010,Washington,us,fireball,900,47.6063889,-122.3308333
2010,Illinois,us,unknown,1800,41.8500000,-87.6500000
2010,Idaho,us,other,10,43.1330556,-115.6902778
2010,New York,us,circle,600,43.0202778,-78.8805556
2010,Ohio,us,other,120,39.7588889,-84.1916667
2010,Utah,us,light,600,40.3916667,-111.8500000
2010,Illinois,us,light,300,41.7858333,-88.1472222
2010,Michigan,us,fireball,2700,42.6805556,-83.1338889
2010,Missouri,us,fireball,600,39.0169444,-94.2813889
2010,Wisconsin,us,rectangle,120,43.4577778,-88.8372222
2010,Iowa,us,disk,1800,42.0597222,-93.8800000
2010,Michigan,us,light,300,42.3222222,-83.1763889
2010,Washington,us,unknown,180,47.6063889,-122.3308333
2010,Washington,us,fireball,600,47.6063889,-122.3308333
2010,Washington,us,formation,600,47.6063889,-122.3308333
2010,Washington,us,sphere,600,47.6063889,-122.3308333
2010,New York,us,light,120,40.7791667,-72.9158333
2010,Washington,us,sphere,600,47.6063889,-122.3308333
2010,Florida,us,fireball,120,28.2486111,-81.2813889
2011,Michigan,us,sphere,600,42.6566667,-83.7530556
2011,Ohio,us,unknown,259200,41.0441667,-83.6500000
2011,California,us,cylinder,1200,33.3227778,-116.8777778
2011,California,us,formation,120,36.7477778,-119.7713889
2011,New York,us,fireball,2,42.6338889,-73.5541667
2011,Idaho,us,triangle,1200,46.4166667,-117.0166667
2011,Virginia,us,cigar,7,39.0436111,-77.4877778
2011,Michigan,us,circle,360,45.3180556,-85.2583333
2011,Maryland,us,flash,120,39.6066667,-75.8336111
2011,North Carolina,us,fireball,120,34.6777778,-76.9511111
2011,North Carolina,us,disk,30,36.0997222,-80.2444444
2011,Florida,us,triangle,240,29.2855556,-81.0561111
2011,California,us,other,420,33.7205556,-116.2147222
2012,New York,us,sphere,20,42.2230556,-78.0347222
2012,Oregon,us,sphere,1800,44.9430556,-123.0338889
2012,New Jersey,us,triangle,120,39.7663889,-75.1447222
2012,Ohio,us,other,1200,40.3305556,-84.7755556
2012,New Mexico,us,light,15,35.2333333,-106.6638889
2012,Kentucky,us,other,300,38.2097222,-84.5588889
2012,Ohio,us,fireball,120,39.9969444,-84.7922222
2012,Texas,us,light,600,29.7630556,-95.3630556
2012,Michigan,us,cigar,35,44.7630556,-85.6205556
2012,Wisconsin,us,sphere,600,45.1230556,-92.5363889
2012,Michigan,us,unknown,30,42.7369444,-84.4838889
2012,South Carolina,us,circle,3600,33.6058333,-78.9733333
2012,Florida,us,sphere,300,28.3644444,-82.1961111
2012,Pennsylvania,us,triangle,120,40.3266667,-78.9222222
2012,Arizona,us,light,360,33.4483333,-112.0733333
2012,West Virginia,us,light,600,39.6294444,-79.9561111
2012,Nevada,us,circle,600,36.1750000,-115.1363889
2012,South Carolina,us,fireball,180,33.6888889,-78.8869444
2013,California,us,circle,60,33.9547222,-118.2111111
2013,Tennessee,us,oval,1020,36.1961111,-82.0705556
2013,Tennessee,us,oval,1020,36.1961111,-82.0705556
2013,Ohio,us,light,10,40.7966667,-81.5216667
2013,Idaho,us,changing,1680,43.6136111,-116.2025000
2013,Colorado,us,circle,240,39.8366667,-105.0366667
2013,Connecticut,us,other,60,41.9852778,-72.4466667
2013,Texas,us,other,20,32.7833333,-96.8000000
2013,South Carolina,us,light,2,34.3075000,-80.9605556
2013,Oklahoma,us,fireball,45,34.2986111,-95.9877778
2013,Washington,us,diamond,3600,47.9130556,-122.0969444
2013,Nevada,us,light,600,37.4605556,-115.1922222
2013,California,us,light,60,36.5708333,-119.6111111
2013,Oklahoma,us,disk,600,34.5894444,-95.3525000
2013,South Carolina,us,triangle,30,33.6888889,-78.8869444
2013,Oklahoma,us,disk,1800,34.9333333,-95.7694444
2013,South Carolina,us,triangle,30,33.8158333,-78.6802778
2013,Kansas,us,triangle,45,37.6922222,-97.3372222
2013,Kansas,us,triangle,5,37.6922222,-97.3372222
2013,Oregon,us,light,300,44.4269444,-124.0675000
2013,South Dakota,us,light,20,44.0805556,-103.2305556
2013,South Carolina,us,circle,600,33.6888889,-78.8869444
2013,Montana,us,fireball,30,47.3200000,-114.0930556
2013,Ohio,us,formation,900,41.0250000,-80.7611111
1970,Montana,us,light,1200,46.1291667,-107.5544444
1974,Washington,us,delta,300,47.5675000,-122.6313889
1975,Texas,us,oval,600,35.8655556,-101.9727778
1978,Indiana,us,other,30,41.5833333,-87.5000000
1979,New York,us,light,7200,43.0944444,-79.0569444
1981,New York,us,cigar,30,43.1044444,-74.2652778
1984,Indiana,us,triangle,600,39.7955556,-85.5263889
1987,Georgia,us,sphere,600,34.2569444,-85.1647222
1990,Iowa,us,disk,600,42.0347222,-93.6197222
1991,Nevada,us,other,7200,36.1750000,-115.1363889
1992,California,us,disk,1800,34.1394444,-117.9763889
1993,Kansas,us,other,900,37.0430556,-100.9205556
1996,Virginia,us,cone,300,39.1855556,-78.1636111
1997,New Hampshire,us,unknown,1800,42.7883333,-71.2013889
1998,Arizona,us,light,1440,33.3061111,-111.8405556
1998,Colorado,us,triangle,300,40.1672222,-105.1013889
1999,Ohio,us,other,3,39.9611111,-82.9988889
1999,New York,us,light,2,42.9711111,-73.7930556
1999,Florida,us,flash,1200,30.3319444,-81.6558333
1999,California,us,fireball,300,33.1191667,-117.0855556
1999,Pennsylvania,us,circle,20,41.9650000,-80.4075000
1999,Texas,us,unknown,240,29.4238889,-98.4933333
1999,Pennsylvania,us,disk,60,39.9625000,-76.7280556
1999,Oregon,us,changing,300,45.3247222,-118.0866667
1999,California,us,light,120,36.0652778,-119.0158333
1999,California,us,triangle,8,34.0966667,-117.7188889
1999,Texas,us,circle,1,29.7630556,-95.3630556
1999,New York,us,sphere,300,41.2086111,-73.5752778
1999,Texas,us,circle,1200,31.2552778,-96.1225000
2000,Oklahoma,us,cigar,2,35.4119444,-99.4038889
2000,Oklahoma,us,disk,2,35.4119444,-99.4038889
2000,Alabama,us,circle,240,34.7302778,-86.5861111
2000,California,us,disk,300,39.1458333,-121.5902778
2000,Idaho,us,sphere,70,42.5630556,-114.4600000
2001,Mississippi,us,light,4500,31.3269444,-89.2902778
2001,Texas,us,oval,120,29.7630556,-95.3630556
2001,New Mexico,us,chevron,120,33.3941667,-104.5225000
2001,California,us,other,10,33.7900000,-118.2969444
2001,Nevada,us,chevron,10,36.1750000,-115.1363889
2001,Oklahoma,us,cigar,30,35.4675000,-97.5161111
2001,Texas,us,light,900,29.7286111,-99.7611111
2002,Alabama,us,light,300,33.4052778,-86.8113889
2002,California,us,light,30,37.9061111,-122.5438889
2003,Washington,us,triangle,1800,47.0969444,-122.6300000
2003,New York,us,disk,2,40.7208333,-73.2677778
2003,New Mexico,us,triangle,20,35.0844444,-106.6505556
2003,Idaho,us,sphere,1800,42.5630556,-114.4600000
2003,Washington,us,rectangle,20,45.6388889,-122.6602778
2004,Georgia,us,flash,2,33.8388889,-83.9008333
2004,New Hampshire,us,disk,780,44.0455556,-71.6705556
2004,Arizona,us,light,780,33.4150000,-111.5488889
2004,Pennsylvania,us,sphere,1800,41.6269444,-79.6738889
2004,Washington,us,sphere,600,47.6816667,-122.2075000
2005,Michigan,us,light,10,41.7941667,-83.4963889
2005,Washington,us,circle,1800,47.5405556,-122.6350000
2005,Washington,us,sphere,180,47.1719444,-122.5172222
2005,Wisconsin,us,unknown,300,44.8113889,-91.4983333
2005,Illinois,us,circle,60,41.7255556,-87.8250000
2005,Washington,us,flash,5,47.6063889,-122.3308333
2005,California,us,changing,3600,38.5816667,-121.4933333
2005,California,us,changing,1170,38.5816667,-121.4933333
2005,Florida,us,light,420,30.3319444,-81.6558333
2005,Indiana,us,light,45,40.4863889,-86.1336111
2005,California,us,triangle,300,37.9780556,-122.0300000
2005,California,us,triangle,300,37.9780556,-122.0300000
2005,Oregon,us,flash,7,44.9430556,-123.0338889
2006,Wyoming,us,light,1200,42.6333333,-109.4650000
2006,Michigan,us,disk,30,43.0513889,-83.3188889
2006,Wisconsin,us,triangle,8,44.3763889,-90.1105556
2006,Illinois,us,other,15,41.6269444,-88.2038889
2006,Idaho,us,disk,15,43.6136111,-116.2025000
2006,Idaho,us,circle,15,43.6136111,-116.2025000
2007,Texas,us,other,60,31.7586111,-106.4863889
2007,Massachusetts,us,other,300,42.6158333,-70.6625000
2007,Arizona,us,unknown,120,33.4483333,-112.0733333
2007,Washington,us,light,30,47.6816667,-122.2075000
2007,Missouri,us,triangle,60,38.9516667,-92.3338889
2008,Pennsylvania,us,light,1200,40.7933333,-77.8602778
2008,New Mexico,us,light,900,35.0844444,-106.6505556
2008,North Carolina,us,light,300,36.3105556,-78.5911111
2008,Texas,us,other,900,29.7630556,-95.3630556
2008,Maryland,us,disk,120,38.6941667,-75.7725000
2008,California,us,oval,60,33.7475000,-116.9711111
2008,Virginia,us,light,180,38.7955556,-77.6141667
2008,Missouri,us,disk,10,37.6455556,-91.5358333
2008,Maryland,us,light,120,39.6988889,-78.1800000
2008,Pennsylvania,us,light,600,40.3266667,-78.9222222
2008,Iowa,us,fireball,10,42.4927778,-92.3427778
2008,Washington,us,light,90,48.7136111,-118.0241667
2008,Minnesota,us,light,300,46.7833333,-92.1063889
2008,New Jersey,us,sphere,720,38.9350000,-74.9063889
2008,Missouri,us,triangle,60,38.7838889,-90.4811111
2009,California,us,oval,7200,34.0522222,-118.2427778
2009,Washington,us,disk,15,47.6063889,-122.3308333
2009,Washington,us,circle,1200,47.6794444,-122.8969444
2009,California,us,disk,180,37.3852778,-122.1130556
2009,Texas,us,light,2100,29.7630556,-95.3630556
2009,Florida,us,light,120,26.5250000,-80.0666667
2009,Oregon,us,triangle,300,42.7458333,-124.4961111
2009,Washington,us,sphere,300,47.9130556,-122.0969444
2009,Ohio,us,formation,300,39.3600000,-84.3100000
2009,Hawaii,us,other,600,21.3069444,-157.8583333
2009,Washington,us,triangle,300,46.6022222,-120.5047222
2009,Texas,us,formation,1800,26.0738889,-97.8227778
2009,Tennessee,us,sphere,900,36.1658333,-86.7844444
2009,Ohio,us,changing,600,39.5588889,-84.3041667
2009,Oregon,us,changing,300,44.6366667,-123.1047222
2009,Ohio,us,light,120,39.4352778,-84.2030556
2009,Ohio,us,light,120,39.5150000,-84.3983333
2009,Pennsylvania,us,chevron,30,39.9522222,-75.1641667
2009,New York,us,other,10,41.2086111,-73.5752778
2009,California,us,light,900,36.9741667,-122.0297222
2009,Montana,us,other,600,48.4111111,-114.3366667
2009,California,us,flash,1020,33.1191667,-117.0855556
2009,Washington,us,circle,240,45.6388889,-122.6602778
2009,Oregon,us,unknown,300,45.4469444,-122.5291667
2009,Texas,us,circle,300,32.5005556,-94.7402778
2010,California,us,other,300,33.7877778,-117.8522222
2010,Minnesota,us,formation,10800,45.1200000,-93.2875000
